subject_id,Session,Run,Max.PSC,TrialID,TrialNr,Target,Control,BaselineMean,ImageryMean,FB,InitRating,FinalRating,RtSelfRating,ControlRating,InitialConf,FinalConf,RtConfidence,ControlConf,VolumeStart,Max PSC
11,1,2,NA,1,1,2,0,395,404,10,6,10,2622,6,2,2,2203,6,50,2.28
11,1,2,NA,2,2,1,0,399,406,8,5,6,1685,2,6,4,2019,4,100,2.28
11,1,2,NA,3,3,2,0,397,406,10,7,9,3488,5,2,4,1153,9,148,2.28
11,1,2,NA,4,4,1,0,393,400,8,4,7,3954,10,3,3,1353,1,199,2.28
11,1,2,NA,5,5,2,0,396,403,8,9,9,2787,6,2,3,1086,4,248,2.28
11,1,2,NA,6,6,2,0,394,404,11,9,9,1587,4,6,4,1386,3,299,2.28
11,1,2,NA,7,7,1,0,400,397,0,6,7,1985,3,2,3,2386,6,351,2.28
11,1,2,NA,8,8,2,0,395,403,9,4,10,2488,7,4,4,1553,6,399,2.28
11,1,2,NA,9,9,1,1,392,404,12,8,7,969,7,5,9,1836,9,450,2.28
11,1,3,NA,0,0,1,0,400,408,9,5,6,1786,1,6,3,2737,6,0,2.28
11,1,3,NA,1,1,1,0,394,404,11,5,7,1452,6,2,3,2570,3,50,2.28
11,1,3,NA,2,2,2,0,399,407,9,7,10,2687,8,7,4,2703,5,99,2.28
11,1,3,NA,3,3,2,0,400,405,5,9,9,1385,9,4,5,851,2,148,2.28
11,1,3,NA,4,4,2,0,398,406,9,3,8,1887,7,7,4,2287,8,196,2.28
11,1,3,NA,5,5,1,0,394,399,6,4,8,4122,1,7,4,1153,8,248,2.28
11,1,3,NA,6,6,2,1,391,403,12,9,1,2887,1,3,8,1704,8,299,2.28
11,1,3,NA,7,7,1,0,390,402,12,9,7,2421,1,6,4,1385,9,349,2.28
11,1,3,NA,8,8,2,0,386,401,12,6,10,1819,5,5,5,986,9,399,2.28
11,1,3,NA,9,9,1,0,386,399,12,5,6,2121,9,5,2,2154,7,448,2.28
11,1,4,NA,0,0,2,0,396,404,9,4,10,2453,2,2,4,1954,5,0,2.28
11,1,4,NA,1,1,1,1,397,404,8,4,8,1719,8,7,7,1452,7,49,2.28
11,1,4,NA,2,2,2,0,398,408,11,7,9,1186,8,7,5,1319,9,97,2.28
11,1,4,NA,3,3,1,0,396,401,6,4,6,1454,8,4,5,1320,7,147,2.28
11,1,4,NA,4,4,2,0,394,403,10,5,9,1219,8,4,3,1020,5,199,2.28
11,1,4,NA,5,5,1,0,392,402,11,3,6,1385,6,6,3,1919,7,250,2.28
11,1,4,NA,6,6,2,0,388,402,12,9,8,919,6,5,3,2788,8,298,2.28
11,1,4,NA,7,7,1,0,387,401,12,6,6,2085,9,6,2,3187,4,349,2.28
11,1,4,NA,8,8,1,0,390,400,11,4,6,3488,5,4,2,1886,5,398,2.28
11,1,4,NA,9,9,2,0,393,402,10,7,8,787,9,2,3,1352,4,448,2.28
11,1,5,NA,0,0,1,0,394,399,6,6,6,1752,4,5,4,1936,1,0,2.28
11,1,5,NA,1,1,1,0,391,401,11,4,6,1220,8,6,4,1270,6,48,2.28
11,1,5,NA,2,2,2,1,391,400,10,6,11,2054,11,8,9,901,9,99,2.28
11,1,5,NA,3,3,2,0,394,399,6,5,9,1286,9,3,4,1153,6,148,2.28
11,1,5,NA,4,4,2,0,388,399,12,4,8,1253,11,8,3,2553,2,199,2.28
11,1,5,NA,5,5,1,0,390,399,10,8,5,1519,2,8,3,2486,9,250,2.28
11,1,5,NA,6,6,1,0,388,398,11,4,6,1753,11,7,4,1753,8,299,2.28
11,1,5,NA,7,7,1,0,390,395,6,4,6,986,1,4,2,952,3,348,2.28
11,1,5,NA,8,8,2,0,393,398,6,8,8,1587,2,8,2,2204,8,398,2.28
11,1,5,NA,9,9,2,0,390,398,9,6,7,2920,4,4,3,735,5,450,2.28
11,1,6,NA,0,0,2,0,401,407,7,5,10,1386,7,2,3,803,7,0,2.28
11,1,6,NA,1,1,2,0,399,408,10,9,9,1587,6,8,3,2304,5,51,2.28
11,1,6,NA,2,2,1,0,394,404,11,8,6,985,6,2,3,1186,3,103,2.28
11,1,6,NA,3,3,1,0,394,404,11,4,6,1386,9,5,4,2153,9,152,2.28
11,1,6,NA,4,4,1,1,395,403,9,7,9,1218,9,2,2,1286,2,201,2.28
11,1,6,NA,5,5,1,0,399,404,5,3,7,1753,9,3,4,1653,7,250,2.28
11,1,6,NA,6,6,2,0,398,404,7,4,9,2453,11,2,3,953,9,300,2.28
11,1,6,NA,7,7,2,0,392,404,12,5,7,986,10,7,4,2721,5,349,2.28
11,1,6,NA,8,8,2,0,398,402,4,4,8,1619,7,4,3,551,1,401,2.28
11,1,6,NA,9,9,1,0,393,403,11,4,5,720,10,2,3,2953,8,449,2.28
11,2,7,NA,0,0,1,0,402,409,8,9,6,2053,2,5,3,1402,3,0,2.18
11,2,7,NA,1,1,1,0,404,411,8,8,7,2219,6,8,4,1370,8,49,2.18
11,2,7,NA,2,2,2,0,398,409,12,5,10,1653,10,2,3,836,6,99,2.18
11,2,7,NA,3,3,1,0,399,409,11,6,8,2520,4,6,3,1619,8,150,2.18
11,2,7,NA,4,4,2,0,401,408,8,3,9,1954,11,5,3,1386,7,198,2.18
11,2,7,NA,5,5,1,0,397,408,12,6,6,1153,8,5,3,1453,4,248,2.18
11,2,7,NA,6,6,1,0,399,408,10,6,7,2553,1,4,3,1420,9,299,2.18
11,2,7,NA,7,7,2,1,399,411,12,7,7,1437,7,3,9,2703,9,348,2.18
11,2,7,NA,8,8,2,0,400,403,3,5,10,2588,11,5,3,1452,5,397,2.18
11,2,7,NA,9,9,2,0,398,410,12,8,8,1620,1,3,3,1386,1,448,2.18
11,2,8,NA,0,0,1,0,399,410,12,8,10,3621,2,5,2,1737,8,0,2.18
11,2,8,NA,1,1,2,0,398,408,12,8,10,1654,5,7,3,1585,3,50,2.18
11,2,8,NA,2,2,1,0,394,410,12,8,6,1152,1,7,4,2320,7,100,2.18
11,2,8,NA,3,3,2,0,402,411,10,3,10,2253,1,2,3,1253,4,148,2.18
11,2,8,NA,4,4,1,0,402,409,8,6,7,1285,11,5,2,1353,7,199,2.18
11,2,8,NA,5,5,2,0,398,408,12,7,9,852,3,6,4,1370,1,248,2.18
11,2,8,NA,6,6,2,0,398,407,10,9,9,1253,7,8,3,2004,3,299,2.18
11,2,8,NA,7,7,1,0,400,406,7,4,6,1985,7,8,3,1985,4,351,2.18
11,2,8,NA,8,8,2,0,402,410,9,4,9,1554,11,3,3,1719,8,399,2.18
11,2,8,NA,9,9,1,1,397,406,10,8,4,1620,4,7,2,1769,2,450,2.18
11,2,9,NA,0,0,1,0,395,407,12,6,6,1019,5,5,3,819,9,0,2.18
11,2,9,NA,1,1,1,0,394,400,7,4,7,1352,8,7,2,1954,6,50,2.18
11,2,9,NA,2,2,2,0,397,400,3,9,9,986,1,7,3,1452,6,99,2.18
11,2,9,NA,3,3,2,0,394,402,9,5,8,1119,1,8,2,2403,9,148,2.18
11,2,9,NA,4,4,2,0,392,401,11,4,8,2955,3,2,3,1086,8,196,2.18
11,2,9,NA,5,5,1,0,395,401,7,4,5,2020,1,2,2,1220,7,248,2.18
11,2,9,NA,6,6,2,1,393,403,12,5,6,835,6,3,4,703,4,299,2.18
11,2,9,NA,7,7,1,0,394,401,8,7,6,1287,4,6,3,1685,2,349,2.18
11,2,9,NA,8,8,2,0,399,404,6,6,8,3721,7,5,2,2621,6,399,2.18
11,2,9,NA,9,9,1,0,397,405,9,8,6,1787,10,2,3,1120,8,448,2.18
11,2,10,NA,0,0,2,0,389,402,12,6,9,5122,7,7,3,1670,5,0,2.18
11,2,10,NA,1,1,1,1,392,401,11,8,9,1953,9,2,4,1219,4,49,2.18
11,2,10,NA,2,2,2,0,394,399,6,8,9,686,5,6,3,2186,8,97,2.18
11,2,10,NA,3,3,1,0,394,400,7,3,6,1787,1,4,3,886,7,147,2.18
11,2,10,NA,4,4,2,0,395,400,6,6,8,1419,6,3,3,1421,4,199,2.18
11,2,10,NA,5,5,1,0,391,402,12,3,6,1552,5,7,4,2319,6,250,2.18
11,2,10,NA,6,6,2,0,395,401,7,8,8,3388,1,4,2,1887,1,298,2.18
11,2,10,NA,7,7,1,0,398,403,6,7,6,1953,5,7,3,1586,1,349,2.18
11,2,10,NA,8,8,1,0,398,401,3,7,6,819,1,8,4,2436,2,398,2.18
11,2,10,NA,9,9,2,0,398,402,5,4,8,1954,6,8,2,2686,9,448,2.18
11,2,11,NA,0,0,1,0,407,418,12,6,6,1552,7,4,3,835,4,0,2.18
11,2,11,NA,1,1,1,0,413,415,2,3,7,1386,6,3,3,1620,1,48,2.18
11,2,11,NA,2,2,2,1,409,417,9,4,6,986,6,5,8,1985,8,99,2.18
11,2,11,NA,3,3,2,0,410,417,8,6,9,919,3,5,4,1687,9,148,2.18
11,2,11,NA,4,4,2,0,415,414,0,3,9,1688,7,7,4,1353,7,199,2.18
11,2,11,NA,5,5,1,0,411,416,6,4,7,1119,1,4,3,2487,5,250,2.18
11,2,11,NA,6,6,1,0,408,415,8,8,6,818,11,5,3,1186,5,299,2.18
11,2,11,NA,7,7,1,0,410,415,6,7,6,2121,11,4,3,601,2,348,2.18
11,2,11,NA,8,8,2,0,409,415,7,8,10,2020,7,5,3,1154,3,398,2.18
11,2,11,NA,9,9,2,0,411,413,2,7,8,751,1,6,3,1202,2,450,2.18
11,2,12,NA,0,0,2,0,412,414,2,3,9,1786,1,4,3,1070,7,0,2.18
11,2,12,NA,1,1,2,0,406,413,8,7,8,753,5,3,2,1254,5,51,2.18
11,2,12,NA,2,2,1,0,406,411,6,9,5,1618,9,8,2,2620,3,103,2.18
11,2,12,NA,3,3,1,0,407,410,3,6,6,919,5,7,2,2052,4,152,2.18
11,2,12,NA,4,4,1,1,404,414,11,5,6,802,6,2,3,636,3,201,2.18
11,2,12,NA,5,5,1,0,409,410,1,8,5,1886,2,3,2,1220,2,250,2.18
11,2,12,NA,6,6,2,0,404,411,8,5,8,1052,2,2,1,1153,1,300,2.18
11,2,12,NA,7,7,2,0,403,411,9,8,9,1087,9,3,2,720,9,349,2.18
11,2,12,NA,8,8,2,0,404,412,9,5,9,1185,9,4,3,985,2,401,2.18
11,2,12,NA,9,9,1,0,400,411,12,9,6,1086,4,5,2,1586,9,449,2.18
11,3,13,NA,0,0,1,0,400,410,7,8,6,952,2,6,4,1485,7,0,3.71
11,3,13,NA,1,1,1,0,404,410,4,8,6,818,5,2,4,1037,3,49,3.71
11,3,13,NA,2,2,2,0,406,409,2,3,9,2120,7,5,4,1137,3,99,3.71
11,3,13,NA,3,3,1,0,407,414,5,5,6,585,9,4,3,1252,5,150,3.71
11,3,13,NA,4,4,2,0,399,410,7,6,9,1153,10,6,3,1269,5,198,3.71
11,3,13,NA,5,5,1,0,399,410,7,6,6,1920,8,7,4,1003,5,248,3.71
11,3,13,NA,6,6,1,0,406,411,3,8,6,852,8,2,4,1853,2,299,3.71
11,3,13,NA,7,7,2,1,406,407,1,6,10,1586,10,4,3,768,3,348,3.71
11,3,13,NA,8,8,2,0,401,406,3,9,9,1053,10,3,2,1319,4,397,3.71
11,3,13,NA,9,9,2,0,397,405,5,4,9,2254,9,6,3,985,1,448,3.71
11,3,14,NA,0,0,1,0,405,417,8,3,6,1586,5,8,4,1569,5,0,3.71
11,3,14,NA,1,1,2,0,404,413,6,3,9,1987,4,7,3,2053,2,50,3.71
11,3,14,NA,2,2,1,0,401,413,8,9,6,1218,2,2,4,2136,1,100,3.71
11,3,14,NA,3,3,2,0,401,406,3,4,9,2187,4,5,2,2221,5,148,3.71
11,3,14,NA,4,4,1,0,402,408,4,4,6,1418,1,7,4,1252,1,199,3.71
11,3,14,NA,5,5,2,0,407,405,0,8,9,2720,2,7,2,1520,2,248,3.71
11,3,14,NA,6,6,2,0,398,403,3,9,8,486,2,3,0,1370,9,299,3.71
11,3,14,NA,7,7,1,0,395,394,0,8,6,885,6,8,3,1719,5,351,3.71
11,3,14,NA,8,8,2,0,398,398,0,6,8,2187,2,2,0,786,7,399,3.71
11,3,14,NA,9,9,1,1,398,397,0,6,2,1553,2,8,7,1301,7,450,3.71
11,3,15,NA,0,0,1,0,399,405,4,7,5,1853,3,6,2,1502,9,0,3.71
11,3,15,NA,1,1,1,0,400,404,3,6,5,884,11,2,2,1569,8,50,3.71
11,3,15,NA,2,2,2,0,397,403,4,6,9,1286,8,4,2,1319,2,99,3.71
11,3,15,NA,3,3,2,0,397,402,3,4,8,1452,7,3,2,1286,6,148,3.71
11,3,15,NA,4,4,2,0,393,400,5,6,8,1086,7,2,2,2154,4,196,3.71
11,3,15,NA,5,5,1,0,390,404,10,7,6,652,3,2,2,1420,7,248,3.71
11,3,15,NA,6,6,2,1,393,404,8,4,11,2369,11,5,7,1204,7,299,3.71
11,3,15,NA,7,7,1,0,394,405,8,9,7,1036,2,2,3,1085,2,349,3.71
11,3,15,NA,8,8,2,0,392,403,8,3,9,2185,6,8,3,3437,5,399,3.71
11,3,15,NA,9,9,1,0,392,402,7,4,6,920,2,6,4,1054,4,448,3.71
11,3,16,NA,0,0,2,0,399,409,7,6,8,3387,6,5,3,919,8,0,3.71
11,3,16,NA,1,1,1,1,398,411,9,6,8,1085,8,8,9,835,9,49,3.71
11,3,16,NA,2,2,2,0,401,409,5,9,9,1837,1,2,3,2520,4,97,3.71
11,3,16,NA,3,3,1,0,398,407,6,7,6,720,4,8,4,1654,2,147,3.71
11,3,16,NA,4,4,2,0,399,409,7,4,9,1987,5,5,3,1053,1,199,3.71
11,3,16,NA,5,5,1,0,396,410,10,5,6,985,4,5,4,652,1,250,3.71
11,3,16,NA,6,6,2,0,402,408,4,4,8,1252,5,2,2,1420,1,298,3.71
11,3,16,NA,7,7,1,0,399,407,5,4,7,1419,2,6,3,1553,6,349,3.71
11,3,16,NA,8,8,1,0,398,409,7,8,6,986,8,3,4,1286,2,398,3.71
11,3,16,NA,9,9,2,0,402,409,5,5,8,1053,2,6,3,1285,9,448,3.71
11,3,17,NA,0,0,1,0,396,410,10,4,6,885,4,4,3,2136,3,0,3.71
11,3,17,NA,1,1,1,0,397,407,7,4,6,919,8,4,3,787,3,48,3.71
11,3,17,NA,2,2,2,1,398,399,1,5,1,1519,1,3,7,2069,7,99,3.71
11,3,17,NA,3,3,2,0,396,404,5,7,8,3021,2,6,3,1621,2,148,3.71
11,3,17,NA,4,4,2,0,394,402,5,6,8,753,6,7,3,1436,5,199,3.71
11,3,17,NA,5,5,1,0,399,407,5,8,6,852,11,3,4,518,8,250,3.71
11,3,17,NA,6,6,1,0,398,404,4,5,6,584,7,8,4,1436,1,299,3.71
11,3,17,NA,7,7,1,0,396,408,8,3,6,2121,3,8,3,1819,4,348,3.71
11,3,17,NA,8,8,2,0,398,406,5,3,8,1821,1,3,2,753,5,398,3.71
11,3,17,NA,9,9,2,0,393,404,8,3,8,1753,11,7,4,1387,2,450,3.71
11,3,18,NA,0,0,2,0,397,405,5,5,8,1253,5,2,3,1037,9,0,3.71
11,3,18,NA,1,1,2,0,403,408,3,9,8,919,3,3,3,1354,5,51,3.71
11,3,18,NA,2,2,1,0,398,410,8,3,7,1251,11,7,3,1369,8,103,3.71
11,3,18,NA,3,3,1,0,399,411,8,3,7,1386,8,8,4,1268,3,152,3.71
11,3,18,NA,4,4,1,1,399,410,7,4,5,1485,5,8,3,2203,3,201,3.71
11,3,18,NA,5,5,1,0,402,408,4,6,6,1152,8,2,4,1386,7,250,3.71
11,3,18,NA,6,6,2,0,401,411,7,6,8,752,6,2,3,1636,5,300,3.71
11,3,18,NA,7,7,2,0,397,409,8,4,8,1421,11,6,4,1137,9,349,3.71
11,3,18,NA,8,8,2,0,399,408,6,3,9,1786,7,5,4,1501,8,401,3.71
11,3,18,NA,9,9,1,0,399,407,5,9,7,1320,4,5,3,667,6,449,3.71
